Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.507805,27.209,25.023,0.619,19.637,23.137,0.722,100.975,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.462,0.836,0.462,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.530497,22.692,20.830,0.542,21.089,21.275,0.929,100.196,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.553,1.003,0.553,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.552575,22.078,25.021,0.538,21.701,24.219,0.983,105.602,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.569,1.031,0.569,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.569885,17.310,20.790,0.912,25.931,27.699,1.498,102.286,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.725,1.315,0.725,43,79,79,NA,3537,62, 92,32.874, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.593836,23.950,20.813,1.002,24.229,24.561,1.012,96.879,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.524,0.950,0.524,43,79,79,NA,3537,62, 92,32.874, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.613913,20.077,25.059,0.428,27.491,29.543,1.369,99.870,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.625,1.133,0.625,43,79,79,NA,3537,62, 92,32.874, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.638670,24.757,25.011,0.993,26.220,29.797,1.059,105.137,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.507,0.919,0.507,43,79,79,NA,3537,62, 92,32.874, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.659455,20.785,20.784,0.424,28.433,29.797,1.368,106.523,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.604,1.095,0.604,43,79,79,NA,3604,68, 92,32.874, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.682732,23.277,25.009,0.456,27.775,31.528,1.193,102.438,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.539,0.978,0.539,43,79,79,NA,3604,68, 92,32.874, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.710614,27.881,25.028,0.593,25.040,28.674,0.898,108.754,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.450,0.816,0.450,43,79,79,NA,3604,68, 92,32.874, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.738010,27.396,20.838,0.507,18.816,22.116,0.687,110.275,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.458,0.831,0.458,43,79,79,NA,3604,68, 92,32.874, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.763514,25.504,20.818,0.465,16.626,17.430,0.652,109.162,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.492,0.892,0.492,43,79,79,NA,3604,68, 92,32.874, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.787153,23.639,29.139,0.474,19.922,22.929,0.843,103.748,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.531,0.963,0.531,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.807057,19.904,20.845,0.463,23.010,23.871,1.156,104.752,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.631,1.143,0.631,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.830789,23.733,20.792,0.687,20.403,20.930,0.860,100.113,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.529,0.959,0.529,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.870192,39.403,37.551,0.401,18.355,19.078,0.466,113.769,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.319,0.578,0.319,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.893411,23.219,24.993,0.741,17.723,20.852,0.763,112.766,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.541,0.980,0.541,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.912630,19.219,20.847,0.441,21.398,22.480,1.113,110.200,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.653,1.184,0.653,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.931280,18.650,25.020,1.856,25.034,28.849,1.342,98.671,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.673,1.220,0.673,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.947293,16.013,20.827,0.458,31.040,33.663,1.938,99.128,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.784,1.421,0.784,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.979791,32.498,20.813,0.895,21.297,21.979,0.655,97.004,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.386,0.700,0.386,43,79,79,NA,3604,68, 92,32.693, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.003018,23.227,25.024,0.614,20.795,23.776,0.895,87.494,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.541,0.980,0.541,43,79,79,NA,3604,68, 93,38.268, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.025117,22.099,20.847,0.735,21.407,22.524,0.969,90.011,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.568,1.030,0.568,43,79,79,NA,3604,68, 93,38.268, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.044167,19.050,24.970,1.306,24.332,28.444,1.277,93.054,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.659,1.195,0.659,43,79,79,NA,3604,68, 93,38.268, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.072268,28.101,21.349,0.595,19.963,21.691,0.710,95.707,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.447,0.810,0.447,43,79,79,NA,3604,68, 93,38.268, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.092257,19.989,24.466,0.463,24.135,26.168,1.207,101.422,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.628,1.138,0.628,43,79,79,NA,3604,68, 93,38.268, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.118130,25.872,20.835,0.575,20.353,21.131,0.787,103.548,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.485,0.880,0.485,43,79,79,NA,3604,68, 93,38.268, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.137299,19.169,25.029,1.264,23.806,26.991,1.242,103.544,1395,5500,99,79,NA,NA,NA,NA,NA,NA,0.655,1.187,0.655,43,79,79,NA,3604,68, 93,38.268, 45,70,69,71,72,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.157702,20.404,20.827,0.509,26.935,27.415,1.320,96.952,1410,5500,98,79,NA,NA,NA,NA,NA,NA,0.614,1.191,0.614,41,79,79,NA,3553,86, 93,38.268, 45,86,87,88,86,85,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.178697,20.995,25.005,0.526,29.424,31.425,1.401,104.893,1410,5500,98,79,NA,NA,NA,NA,NA,NA,0.596,1.157,0.596,41,79,79,NA,3553,86, 93,38.268, 45,86,87,88,86,85,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1659.201081,22.384,25.019,0.416,30.026,34.060,1.341,108.727,1410,5500,98,79,NA,NA,NA,NA,NA,NA,0.559,1.085,0.559,41,79,79,NA,3553,86, 90,32.729, 45,86,87,88,86,85,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
